Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2492,2022-08-15,2022-08-23,Second Class,CUST-4041,Arjun,Home Office,India,Delhi,DL,West,PROD-801,Technology,Storage,Item A,2395.17,7,0.29,-212.81
ORD-2493,2021-11-06,2022-01-19,First Class,CUST-3338,Arjun,Consumer,India,Bangalore,MH,East,PROD-541,Technology,Chairs,Item A,1698.89,4,0.37,-258.76
ORD-2494,2021-03-27,2022-01-29,Second Class,CUST-1110,Amit,Corporate,India,Delhi,DL,East,PROD-773,Technology,Phones,Item A,,1,0.4,-405.04
ORD-2495,2021-04-02,2023-09-06,Second Class,CUST-6187,Rahul,Home Office,India,Kolkata,KA,South,PROD-156,Furniture,Chairs,Item A,4730.01,7,0.11,461.6
ORD-2496,2022-10-22,2021-02-23,Standard Class,CUST-2718,Amit,Corporate,India,Kolkata,MH,East,PROD-844,Technology,Chairs,Item D,1466.76,3,0.36,-171.16
ORD-2497,2022-11-04,2022-08-28,First Class,CUST-7516,Neha,Home Office,India,Delhi,DL,North,PROD-640,Technology,Phones,Item A,3276.78,5,0.16,68.34
ORD-2498,2022-12-15,2021-10-18,First Class,CUST-1125,Neha,Corporate,India,Delhi,WB,North,PROD-957,Technology,Storage,Item C,2460.32,9,0.28,-107.9
ORD-2499,2023-07-25,2021-12-05,Second Class,CUST-9453,Amit,Corporate,India,,MH,North,PROD-816,Office Supplies,Phones,Item D,3675.36,3,0.26,-267.43
ORD-2500,2023-07-17,2023-03-23,First Class,CUST-3934,Rahul,Corporate,India,,MH,West,PROD-735,Office Supplies,Phones,Item C,2387.85,2,0.04,343.86
ORD-2501,2021-08-30,2021-07-25,Standard Class,CUST-6917,Rahul,Home Office,India,Mumbai,DL,North,PROD-535,Technology,Chairs,Item B,844.68,8,,-189.21
ORD-2502,2023-05-15,2023-06-01,Standard Class,CUST-2604,Priya,Home Office,India,Delhi,KA,West,PROD-453,Furniture,Storage,Item A,4368.47,2,0.37,-738.14
ORD-2503,2021-01-02,2021-08-28,First Class,CUST-8590,Arjun,Consumer,India,Mumbai,DL,South,PROD-566,Technology,Binders,Item B,3395.05,6,0.34,-526.35
ORD-2504,2021-08-13,2022-01-19,First Class,CUST-3082,Amit,Corporate,India,Bangalore,DL,South,PROD-619,Technology,Chairs,Item C,2653.06,6,0.17,107.99
ORD-2505,2023-03-12,2022-10-31,Standard Class,CUST-9846,Arjun,Corporate,India,Mumbai,MH,North,PROD-960,Technology,Binders,Item D,4163.86,2,,-1235.49
ORD-2506,2023-01-15,2023-01-24,First Class,CUST-6093,Arjun,Home Office,India,Bangalore,DL,North,PROD-206,Technology,Binders,Item B,4882.12,5,0.03,819.61
ORD-2507,2023-08-31,2021-05-18,Second Class,CUST-8143,Neha,Corporate,India,Mumbai,WB,South,PROD-971,Office Supplies,Binders,Item B,2076.53,1,0.15,120.3
ORD-2508,2023-07-15,2022-02-13,First Class,CUST-1284,Neha,Home Office,India,Kolkata,DL,West,PROD-703,Technology,Phones,Item A,1797.65,7,0.07,201.52
ORD-2509,2023-07-18,2022-05-25,Second Class,CUST-6566,Sneha,Consumer,India,,WB,West,PROD-769,Technology,Storage,Item B,3780.28,2,0.12,330.85
ORD-2510,2022-08-12,2021-12-30,First Class,CUST-9218,Amit,Corporate,India,Delhi,WB,West,PROD-442,Office Supplies,Phones,Item B,2300.3,9,0.22,-45.58
ORD-2511,2021-04-26,2022-01-18,First Class,CUST-3274,Sneha,Home Office,India,Bangalore,DL,East,PROD-960,Technology,Storage,Item B,474.56,1,0.31,-90.4
ORD-2512,2022-10-28,2023-06-02,Standard Class,CUST-4972,Amit,Home Office,India,,KA,East,PROD-183,Furniture,Phones,Item C,1804.35,4,0.05,268.97
ORD-2513,2023-07-07,2022-08-01,Second Class,CUST-5113,Rahul,Corporate,India,Delhi,WB,North,PROD-948,Office Supplies,Binders,Item A,4052.73,6,0.29,-383.45
ORD-2514,2021-04-13,2022-09-29,Standard Class,CUST-7729,Amit,Consumer,India,Kolkata,WB,North,PROD-509,Technology,Binders,Item A,3548.14,3,0.39,-713.29
ORD-2515,2021-07-13,2021-09-13,First Class,CUST-9348,Rahul,Home Office,India,Mumbai,WB,South,PROD-138,Furniture,Binders,Item A,4321.08,6,0.46,-1094.29
ORD-2516,2021-06-15,2022-04-24,Standard Class,CUST-2289,Rahul,Corporate,India,,KA,North,PROD-132,Technology,Chairs,Item D,775.8,4,0.1,75.6
ORD-2517,2023-05-21,2021-04-26,First Class,CUST-3511,Amit,Consumer,India,,DL,South,PROD-945,Technology,Binders,Item A,1257.41,2,0.45,-275.63
ORD-2518,2021-03-31,2021-01-22,First Class,CUST-6720,Rahul,Home Office,India,Delhi,KA,East,PROD-898,Furniture,Phones,Item C,1112.94,5,0.44,-268.52
ORD-2519,2022-11-17,2022-06-14,First Class,CUST-2155,Arjun,Consumer,India,Mumbai,DL,North,PROD-819,Furniture,Chairs,Item A,4858.1,8,0.14,282.84
ORD-2520,2021-05-02,2021-05-27,Second Class,CUST-3788,Rahul,Home Office,India,Kolkata,WB,West,PROD-888,Furniture,Binders,Item B,886.18,2,0.34,-109.26
ORD-2521,2021-05-23,2021-07-29,Second Class,CUST-6153,Arjun,Corporate,India,Bangalore,MH,South,PROD-277,Technology,Storage,Item C,3009.75,6,0.35,-440.93
ORD-2522,2023-09-21,2022-06-17,Second Class,CUST-7226,Arjun,Corporate,India,,WB,West,PROD-483,Furniture,Phones,Item B,3182.92,8,0.47,-884.23
ORD-2523,2021-04-16,2022-01-13,Standard Class,CUST-3976,Arjun,Corporate,India,Kolkata,DL,East,PROD-799,Furniture,Binders,Item C,3113.52,6,0.12,180.2
ORD-2524,2023-06-06,2022-05-21,First Class,CUST-6251,Priya,Consumer,India,Kolkata,KA,West,PROD-314,Technology,Phones,Item A,3473.73,5,0.05,407.83
ORD-2525,2022-03-04,2023-06-25,Standard Class,CUST-4499,Sneha,Consumer,India,Bangalore,WB,West,PROD-957,Technology,Phones,Item D,2445.41,3,0.28,-163.21
ORD-2526,2021-11-01,2021-06-17,Standard Class,CUST-3913,Priya,Corporate,India,Delhi,WB,North,PROD-300,Technology,Phones,Item A,464.26,8,0.13,36.78
ORD-2527,2023-05-22,2022-07-06,First Class,CUST-1203,Rahul,Home Office,India,Kolkata,DL,West,PROD-496,Technology,Binders,Item C,,2,0.12,
ORD-2528,2023-08-29,2021-07-02,Standard Class,CUST-2822,Sneha,Consumer,India,Kolkata,DL,West,PROD-925,Office Supplies,Phones,Item A,1441.47,9,0.46,-336.92
ORD-2529,2021-11-13,2023-05-13,First Class,CUST-9633,Sneha,Consumer,India,Kolkata,MH,East,PROD-783,Technology,Binders,Item C,425.57,8,0.36,-142.43
ORD-2530,2023-08-21,2022-09-11,First Class,CUST-7971,Sneha,Home Office,India,Bangalore,WB,West,PROD-306,Furniture,Phones,Item A,890.44,6,0.33,
ORD-2531,2022-09-27,2022-09-06,First Class,CUST-8425,Amit,Home Office,India,Bangalore,WB,South,PROD-387,Furniture,Storage,Item C,1471.74,9,0.48,-430.09
ORD-2532,2023-06-21,2022-08-27,First Class,CUST-6782,Rahul,Corporate,India,Bangalore,WB,West,PROD-670,Technology,Binders,Item D,2190.58,6,0.03,365.73
ORD-2533,2021-01-09,2023-07-18,Standard Class,CUST-8926,Priya,Consumer,India,Delhi,MH,South,PROD-970,Furniture,Storage,Item A,4313.55,8,0.29,-411.83
ORD-2534,2023-02-13,2023-03-25,Standard Class,CUST-7003,Sneha,Home Office,India,Mumbai,MH,North,PROD-335,Furniture,Chairs,Item A,2705.69,5,0.24,-55.9
ORD-2535,2021-03-14,2022-03-22,Standard Class,CUST-5175,Sneha,Home Office,India,Delhi,WB,South,PROD-692,Office Supplies,Storage,Item C,2386.24,7,0.15,158.36
ORD-2536,2021-12-25,2021-11-30,Second Class,CUST-8786,Neha,Corporate,India,Delhi,DL,South,PROD-528,Office Supplies,Storage,Item B,996.73,2,0.29,-177.85
ORD-2537,2021-08-11,2022-05-20,Standard Class,CUST-3859,Sneha,Corporate,India,,KA,North,PROD-788,Technology,Phones,Item A,4798.35,1,0.4,-938.86
ORD-2538,2022-02-20,2023-07-04,Standard Class,CUST-3962,Sneha,Consumer,India,Mumbai,WB,North,PROD-928,Office Supplies,Binders,Item D,4547.15,8,0.28,-367.47
ORD-2539,2022-07-07,2021-03-22,Second Class,CUST-2367,Neha,Home Office,India,Kolkata,WB,East,PROD-651,Furniture,Binders,Item C,,5,0.09,439.01
ORD-2540,2022-01-05,2022-08-10,First Class,CUST-6210,Rahul,Corporate,India,Bangalore,WB,South,PROD-181,Technology,Binders,Item A,1649.6,9,0.28,-142.57
ORD-2541,2022-12-17,2023-07-26,First Class,CUST-3909,Priya,Consumer,India,Delhi,DL,North,PROD-261,Technology,Phones,Item A,2830.06,7,0.1,248.11
ORD-2542,2021-09-21,2023-07-29,First Class,CUST-4405,Arjun,Corporate,India,Bangalore,MH,West,PROD-212,Furniture,Chairs,Item B,,4,0.08,246.85
ORD-2543,2023-04-20,2022-11-21,Second Class,CUST-5494,Priya,Consumer,India,Bangalore,KA,East,PROD-700,Furniture,Storage,Item D,2044.43,5,0.27,-209.31
ORD-2544,2022-11-21,2022-02-02,Standard Class,CUST-1820,Rahul,Home Office,India,,KA,West,PROD-623,Furniture,Storage,Item C,407.05,3,0.05,147.65
ORD-2545,2023-05-10,2022-09-02,Standard Class,CUST-8702,Priya,Corporate,India,Kolkata,MH,West,PROD-592,Furniture,Phones,Item B,743.22,5,0.19,-23.03
ORD-2546,2021-11-14,2023-05-09,Standard Class,CUST-8255,Neha,Consumer,India,Bangalore,WB,North,PROD-498,Office Supplies,Phones,Item A,4807.79,4,0.32,
ORD-2547,2021-03-25,2021-04-15,Standard Class,CUST-3662,Sneha,Consumer,India,Bangalore,WB,East,PROD-974,Furniture,Chairs,Item C,3069.91,3,0.29,-304.38
ORD-2548,2021-11-14,2022-02-08,Second Class,CUST-8104,Sneha,Home Office,India,Kolkata,KA,East,PROD-571,Technology,Storage,Item B,81.23,8,0.24,-36.72
ORD-2549,2021-04-21,2023-09-04,Standard Class,CUST-6372,Arjun,Corporate,India,Bangalore,KA,North,PROD-364,Office Supplies,Chairs,Item D,4055.47,4,0.12,351.57
ORD-2550,2021-09-08,2021-08-14,First Class,CUST-5453,Rahul,Consumer,India,Mumbai,WB,South,PROD-843,Technology,Chairs,Item D,480.86,4,0.15,17.39
ORD-2551,2022-01-18,2022-06-04,Second Class,CUST-4129,Sneha,Consumer,India,Mumbai,DL,East,PROD-188,Furniture,Phones,Item D,3555.37,8,0.11,311.95
ORD-2552,2021-01-07,2022-09-28,Second Class,CUST-5616,Rahul,Consumer,India,Delhi,WB,West,PROD-466,Furniture,Chairs,Item C,3123.2,5,0.26,-117.0
ORD-2553,2022-04-04,2021-08-26,First Class,CUST-9086,Amit,Consumer,India,Mumbai,DL,South,PROD-315,Technology,Storage,Item A,361.61,5,0.44,-71.42
ORD-2554,2021-03-25,2022-03-05,First Class,CUST-2666,Arjun,Corporate,India,Mumbai,WB,East,PROD-660,Technology,Chairs,Item A,2678.15,5,0.42,-639.05
ORD-2555,2021-07-27,2021-04-28,Standard Class,CUST-8389,Rahul,Corporate,India,Mumbai,KA,West,PROD-369,Furniture,Storage,Item B,284.8,6,0.4,-94.17
ORD-2556,2023-06-19,2021-06-14,First Class,CUST-4400,Priya,Consumer,India,Kolkata,WB,East,PROD-993,Office Supplies,Chairs,Item A,368.73,5,0.14,46.23
ORD-2557,2022-01-25,2021-08-16,Second Class,CUST-3200,Priya,Corporate,India,Mumbai,WB,East,PROD-915,Furniture,Phones,Item D,303.34,1,0.24,12.14
ORD-2558,2021-11-10,2021-08-20,Second Class,CUST-1983,Priya,Corporate,India,Bangalore,MH,North,PROD-924,Office Supplies,Storage,Item D,1314.43,1,0.2,11.48
ORD-2559,2021-01-22,2021-07-03,Second Class,CUST-7623,Priya,Home Office,India,Delhi,WB,North,PROD-960,Furniture,Storage,Item D,4018.76,6,0.26,-253.93
ORD-2560,2022-02-14,2021-09-08,Standard Class,CUST-9774,Rahul,Home Office,India,Bangalore,WB,South,PROD-671,Office Supplies,Chairs,Item C,1844.15,2,0.22,-47.5
ORD-2561,2023-06-14,2021-11-16,Standard Class,CUST-7051,Neha,Consumer,India,Bangalore,WB,East,PROD-555,Furniture,Storage,Item A,3215.71,3,0.23,-108.22
ORD-2562,2022-05-30,2023-08-25,First Class,CUST-5115,Arjun,Home Office,India,Mumbai,KA,South,PROD-436,Technology,Phones,Item D,668.0,6,0.03,
ORD-2563,2021-05-07,2021-07-31,Standard Class,CUST-3640,Priya,Corporate,India,Delhi,WB,West,PROD-857,Technology,Chairs,Item B,4667.68,2,0.1,469.41
ORD-2564,2023-03-20,2022-10-20,Standard Class,CUST-7371,Rahul,Consumer,India,Bangalore,DL,North,PROD-398,Furniture,Chairs,Item A,2545.99,6,0.19,84.09
ORD-2565,2022-12-01,2022-01-29,Second Class,CUST-4417,Sneha,Home Office,India,Delhi,DL,North,PROD-313,Furniture,Binders,Item B,171.74,6,0.12,-5.73
ORD-2566,2023-05-24,2023-05-09,Second Class,CUST-7587,Sneha,Consumer,India,Mumbai,WB,South,PROD-693,Office Supplies,Binders,Item B,2710.16,2,0.44,-590.87
ORD-2567,2021-01-14,2021-04-08,First Class,CUST-2883,Rahul,Consumer,India,Bangalore,KA,South,PROD-958,Office Supplies,Storage,Item D,963.42,2,0.45,-265.44
ORD-2568,2023-08-29,2023-06-15,Second Class,CUST-5821,Priya,Home Office,India,Kolkata,DL,North,PROD-163,Furniture,Phones,Item D,1019.29,7,0.35,-212.89
ORD-2569,2023-09-05,2023-05-10,Standard Class,CUST-4822,Amit,Corporate,India,Bangalore,WB,South,PROD-869,Office Supplies,Binders,Item D,3021.85,9,0.48,-915.33
ORD-2570,2021-01-12,2023-01-28,First Class,CUST-9338,Rahul,Corporate,India,Bangalore,WB,East,PROD-868,Technology,Binders,Item B,1170.6,1,0.05,127.1
ORD-2571,2021-03-28,2021-03-29,First Class,CUST-2716,Arjun,Home Office,India,Delhi,DL,West,PROD-729,Technology,Binders,Item B,1109.21,8,0.17,4.22
ORD-2572,2022-06-08,2022-02-21,Second Class,CUST-6623,Arjun,Home Office,India,Delhi,KA,South,PROD-931,Furniture,Phones,Item D,,4,0.49,-859.15
ORD-2573,2023-06-28,2023-10-02,Second Class,CUST-3477,Amit,Home Office,India,Delhi,KA,West,PROD-588,Technology,Chairs,Item C,1215.52,6,0.33,-158.44
ORD-2574,2022-06-21,2022-01-31,Second Class,CUST-1368,Sneha,Home Office,India,Mumbai,DL,East,PROD-427,Office Supplies,Phones,Item B,597.04,3,0.48,-143.04
ORD-2575,2021-10-28,2022-11-29,First Class,CUST-3849,Sneha,Consumer,India,Delhi,WB,West,PROD-952,Furniture,Binders,Item D,2070.87,1,0.11,166.76
ORD-2576,2021-08-31,2022-09-27,Second Class,CUST-3747,Rahul,Corporate,India,,KA,North,PROD-635,Technology,Phones,Item D,307.39,1,0.23,
ORD-2577,2021-05-02,2023-04-26,Standard Class,CUST-8562,Amit,Corporate,India,Delhi,MH,West,PROD-485,Furniture,Storage,Item C,4531.35,5,0.13,262.01
ORD-2578,2021-05-27,2022-05-18,First Class,CUST-8139,Rahul,Home Office,India,Kolkata,WB,South,PROD-847,Technology,Phones,Item D,2285.11,4,0.45,-597.32
ORD-2579,2022-07-21,2022-08-29,Second Class,CUST-7704,Rahul,Corporate,India,Delhi,KA,South,PROD-414,Technology,Storage,Item D,114.82,8,0.32,26.87
ORD-2580,2023-01-20,2022-08-07,Standard Class,CUST-2887,Amit,Corporate,India,Mumbai,WB,North,PROD-713,Technology,Phones,Item C,1162.03,3,0.34,-128.87
ORD-2581,2021-12-22,2023-07-07,Standard Class,CUST-1059,Sneha,Corporate,India,Mumbai,MH,North,PROD-517,Technology,Storage,Item C,4791.2,3,0.3,-466.95
ORD-2582,2022-11-16,2021-05-15,Second Class,CUST-1544,Neha,Home Office,India,Bangalore,DL,East,PROD-411,Furniture,Chairs,Item A,2507.13,2,0.4,
ORD-2583,2023-06-23,2023-03-04,Standard Class,CUST-4064,Priya,Home Office,India,Delhi,MH,North,PROD-559,Technology,Chairs,Item B,1826.5,9,0.25,-20.0
ORD-2584,2023-01-03,2022-10-13,First Class,CUST-7446,Priya,Corporate,India,Mumbai,WB,West,PROD-469,Technology,Binders,Item B,,5,0.43,-370.41
ORD-2585,2022-09-23,2021-11-12,First Class,CUST-6803,Priya,Home Office,India,Bangalore,DL,West,PROD-104,Technology,Storage,Item A,2114.0,9,0.02,450.49
ORD-2586,2021-11-05,2022-12-02,Standard Class,CUST-2230,Amit,Corporate,India,,MH,West,PROD-208,Furniture,Chairs,Item B,1098.23,7,0.4,-277.81
ORD-2587,2022-11-26,2021-08-11,First Class,CUST-8542,Rahul,Home Office,India,Mumbai,KA,West,PROD-991,Technology,Storage,Item A,3758.18,8,,777.09
ORD-2588,2021-10-15,2023-09-05,Second Class,CUST-1558,Rahul,Corporate,India,Delhi,MH,West,PROD-282,Technology,Binders,Item B,2566.11,7,0.17,42.8
ORD-2589,2021-11-03,2022-03-16,Standard Class,CUST-7063,Arjun,Home Office,India,Kolkata,WB,North,PROD-730,Technology,Chairs,Item D,3769.6,5,0.23,-80.66
ORD-2590,2023-03-23,2021-02-17,First Class,CUST-9861,Rahul,Corporate,India,Mumbai,KA,East,PROD-391,Furniture,Binders,Item C,1309.19,2,0.28,-52.99
ORD-2591,2022-08-17,2023-03-03,Second Class,CUST-9449,Sneha,Home Office,India,Delhi,MH,East,PROD-939,Technology,Storage,Item C,57.19,8,0.45,-64.57
ORD-2592,2023-08-24,2021-07-13,Second Class,CUST-2070,Neha,Home Office,India,Mumbai,WB,South,PROD-961,Technology,Phones,Item C,4832.83,5,,-1230.14
ORD-2593,2023-07-03,2022-06-06,First Class,CUST-2050,Priya,Corporate,India,Delhi,DL,West,PROD-794,Furniture,Binders,Item B,2584.73,8,0.41,-499.14
ORD-2594,2022-12-24,2022-01-16,Standard Class,CUST-5038,Sneha,Consumer,India,Bangalore,MH,North,PROD-749,Office Supplies,Chairs,Item D,444.71,5,0.49,-158.34
ORD-2595,2022-10-24,2023-03-01,Second Class,CUST-6146,Sneha,Corporate,India,Mumbai,DL,South,PROD-184,Furniture,Binders,Item C,563.57,1,0.15,69.91
ORD-2596,2022-07-03,2022-11-24,Second Class,CUST-5022,Neha,Corporate,India,,KA,East,PROD-273,Office Supplies,Chairs,Item A,2201.66,9,0.37,-456.01
ORD-2597,2021-12-18,2021-12-02,Second Class,CUST-9336,Priya,Consumer,India,Kolkata,DL,West,PROD-663,Office Supplies,Phones,Item B,3491.56,5,0.03,539.23
ORD-2598,2021-11-08,2021-02-10,Second Class,CUST-3634,Amit,Home Office,India,Bangalore,WB,North,PROD-837,Office Supplies,Phones,Item B,2013.38,2,0.16,134.94
ORD-2599,2023-05-23,2021-10-22,Standard Class,CUST-8288,Neha,Consumer,India,Kolkata,KA,East,PROD-837,Office Supplies,Chairs,Item D,4109.75,4,0.16,117.6
ORD-2600,2021-02-28,2022-11-23,First Class,CUST-9992,Sneha,Corporate,India,Mumbai,MH,North,PROD-743,Office Supplies,Binders,Item B,1678.84,1,0.13,139.7
ORD-2601,2022-10-05,2021-06-13,First Class,CUST-2485,Rahul,Consumer,India,Bangalore,DL,West,PROD-283,Furniture,Phones,Item C,275.75,4,0.49,-7.2
ORD-2602,2023-07-13,2021-11-29,First Class,CUST-3823,Priya,Home Office,India,Delhi,KA,North,PROD-366,Technology,Binders,Item C,91.04,5,0.47,
ORD-2603,2022-12-15,2023-06-07,Second Class,CUST-1672,Arjun,Corporate,India,Bangalore,KA,East,PROD-569,Furniture,Phones,Item A,4304.25,2,0.2,-105.59
ORD-2604,2023-01-25,2021-04-16,Standard Class,CUST-5422,Neha,Corporate,India,Bangalore,MH,East,PROD-204,Furniture,Phones,Item A,4923.09,6,,-27.79
ORD-2605,2021-02-04,2021-06-12,First Class,CUST-2414,Sneha,Home Office,India,Delhi,MH,South,PROD-277,Technology,Binders,Item B,707.35,4,0.24,-142.2
ORD-2606,2022-03-21,2023-03-12,Standard Class,CUST-7115,Amit,Home Office,India,Mumbai,MH,North,PROD-800,Technology,Chairs,Item A,357.1,5,0.21,-54.89
ORD-2607,2021-04-03,2022-09-29,First Class,CUST-4894,Sneha,Corporate,India,Mumbai,MH,South,PROD-762,Furniture,Chairs,Item B,4576.32,5,0.15,252.42
ORD-2608,2023-08-08,2021-02-25,Second Class,CUST-4846,Arjun,Home Office,India,Kolkata,DL,East,PROD-481,Furniture,Chairs,Item C,548.74,4,0.13,-10.46
ORD-2609,2023-08-17,2023-07-31,First Class,CUST-3024,Amit,Consumer,India,Mumbai,KA,South,PROD-212,Furniture,Chairs,Item D,1180.6,1,0.47,-342.45
ORD-2610,2021-07-26,2021-02-05,Second Class,CUST-2357,Priya,Consumer,India,Mumbai,MH,South,PROD-385,Furniture,Binders,Item C,4018.15,5,0.1,465.02
ORD-2611,2021-12-19,2021-09-01,Second Class,CUST-8476,Neha,Consumer,India,,KA,North,PROD-222,Technology,Storage,Item B,4990.02,4,0.2,-13.13
ORD-2612,2023-06-22,2023-08-27,First Class,CUST-9048,Amit,Consumer,India,Kolkata,KA,North,PROD-187,Office Supplies,Binders,Item C,2455.77,6,0.35,-366.68
ORD-2613,2021-11-28,2023-06-11,Standard Class,CUST-1568,Arjun,Home Office,India,Bangalore,WB,South,PROD-636,Furniture,Storage,Item C,1093.32,7,,-248.43
ORD-2614,2023-03-28,2021-04-25,Second Class,CUST-7490,Sneha,Consumer,India,Kolkata,WB,West,PROD-641,Office Supplies,Phones,Item D,4246.2,4,0.35,-694.62
ORD-2615,2023-05-12,2021-11-16,Standard Class,CUST-8469,Arjun,Consumer,India,Mumbai,MH,West,PROD-778,Office Supplies,Phones,Item C,2001.84,3,0.27,-120.99
ORD-2616,2022-12-26,2021-01-25,First Class,CUST-2945,Rahul,Corporate,India,Kolkata,MH,North,PROD-685,Furniture,Storage,Item B,1399.58,1,0.23,-65.89
ORD-2617,2021-08-06,2022-07-14,Second Class,CUST-9538,Amit,Home Office,India,Bangalore,WB,East,PROD-991,Furniture,Phones,Item A,2477.56,2,0.32,-270.58
ORD-2618,2023-08-12,2023-04-06,Standard Class,CUST-1407,Neha,Home Office,India,Delhi,KA,West,PROD-684,Technology,Binders,Item D,4286.2,1,0.34,-586.08
ORD-2619,2023-08-15,2022-10-11,Second Class,CUST-5228,Neha,Home Office,India,Mumbai,MH,East,PROD-519,Office Supplies,Storage,Item B,1203.35,9,0.5,-309.94
ORD-2620,2021-01-24,2021-04-30,First Class,CUST-9805,Sneha,Corporate,India,Mumbai,DL,North,PROD-723,Furniture,Phones,Item B,2147.98,4,0.17,5.86
ORD-2621,2022-02-08,2023-09-14,Second Class,CUST-8131,Sneha,Corporate,India,Bangalore,MH,East,PROD-822,Furniture,Binders,Item C,2249.01,7,0.11,154.99
ORD-2622,2023-03-16,2022-12-04,First Class,CUST-9297,Sneha,Home Office,India,Delhi,MH,South,PROD-791,Technology,Storage,Item D,4172.18,6,0.21,-59.44
ORD-2623,2022-05-31,2022-10-07,Standard Class,CUST-3218,Rahul,Consumer,India,Kolkata,DL,East,PROD-616,Furniture,Binders,Item D,3396.23,1,0.12,299.2
ORD-2624,2023-01-02,2023-07-25,Second Class,CUST-8711,Arjun,Corporate,India,Bangalore,MH,North,PROD-943,Office Supplies,Storage,Item C,3913.41,2,0.02,767.28
ORD-2625,2021-12-30,2021-08-02,Standard Class,CUST-5357,Sneha,Corporate,India,Kolkata,KA,West,PROD-813,Furniture,Binders,Item A,3482.26,4,0.48,
ORD-2626,2022-01-17,2022-02-24,First Class,CUST-1493,Amit,Corporate,India,Delhi,DL,South,PROD-355,Furniture,Phones,Item D,2983.75,6,0.03,
ORD-2627,2022-06-16,2021-04-25,First Class,CUST-4868,Sneha,Home Office,India,Delhi,DL,West,PROD-753,Technology,Storage,Item B,705.43,5,0.24,-96.48
ORD-2628,2023-08-14,2021-02-15,Standard Class,CUST-5385,Arjun,Consumer,India,Delhi,WB,East,PROD-631,Office Supplies,Storage,Item A,4173.1,3,0.24,-114.99
ORD-2629,2021-06-01,2021-05-10,Standard Class,CUST-6433,Amit,Corporate,India,Delhi,KA,North,PROD-199,Office Supplies,Chairs,Item D,3056.03,9,0.09,374.25
ORD-2630,2022-07-16,2023-05-28,First Class,CUST-7228,Amit,Corporate,India,,WB,North,PROD-380,Office Supplies,Binders,Item A,3520.8,7,0.29,-380.08
ORD-2631,2022-11-20,2021-06-09,Standard Class,CUST-2438,Amit,Home Office,India,Bangalore,KA,West,PROD-268,Furniture,Phones,Item B,3904.8,6,0.41,-834.07
ORD-2632,2023-08-05,2023-02-26,First Class,CUST-2352,Arjun,Consumer,India,Bangalore,MH,South,PROD-465,Furniture,Storage,Item A,1592.91,5,0.44,
ORD-2633,2022-08-31,2023-04-09,Standard Class,CUST-9236,Sneha,Corporate,India,Kolkata,WB,North,PROD-482,Furniture,Phones,Item D,2214.71,8,0.18,106.4
ORD-2634,2022-09-09,2022-01-31,First Class,CUST-5910,Arjun,Home Office,India,Delhi,MH,North,PROD-424,Office Supplies,Chairs,Item D,2729.39,8,,281.07
ORD-2635,2022-02-24,2023-05-19,First Class,CUST-3380,Arjun,Home Office,India,Delhi,MH,East,PROD-332,Office Supplies,Storage,Item B,1746.97,5,0.25,-70.15
ORD-2636,2021-09-07,2023-05-04,Second Class,CUST-5560,Priya,Corporate,India,Mumbai,WB,South,PROD-190,Office Supplies,Storage,Item B,1329.76,1,0.06,93.84
ORD-2637,2021-04-27,2022-05-29,First Class,CUST-1199,Arjun,Home Office,India,Mumbai,WB,South,PROD-869,Office Supplies,Binders,Item A,3895.32,3,0.43,-875.44
ORD-2638,2023-05-16,2023-07-05,First Class,CUST-5424,Rahul,Home Office,India,Kolkata,MH,East,PROD-127,Furniture,Storage,Item A,3780.97,4,0.23,-168.82
ORD-2639,2022-05-27,2021-02-16,Second Class,CUST-8847,Priya,Corporate,India,Bangalore,MH,West,PROD-143,Technology,Binders,Item B,4167.41,1,0.44,-903.96
